ID,Formula,Bulk,Mo,Nb,Ta,Ti,V,W,Zr
1919,Nb83Mo45,204.177413,45,83,0,0,0,0,0
1916,Zr45Ta15Ti38W30,126.798654,0,0,15,38,0,30,45
1890,Zr45Ti30Nb38Mo15,117.853352,15,38,0,30,0,0,45
1905,Ta38Ti30Nb15W45,198.613597,0,15,38,30,0,45,0
1911,Zr45Ti38Nb15V30,106.735914,0,15,0,38,30,0,45
1882,Zr30Ta30V15W53,185.679265,0,0,30,0,15,53,30
1929,Zr83Nb45,100.995277,0,45,0,0,0,0,83
1917,Zr45Ta15V38W30,139.561559,0,0,15,0,38,30,45
1942,Zr23Ta45Ti15Nb15Mo30,161.288556,30,15,45,15,0,0,23
1944,Zr23Ta45Nb15V15Mo30,170.546862,30,15,45,0,15,0,23
1927,Nb45V83,175.544016,0,45,0,0,83,0,0
1879,Ta30Ti15V53W30,196.113891,0,0,30,15,53,30,0
1891,Nb38V30Mo15W45,224.614146,15,38,0,0,30,45,0
1910,Ti38Nb15V30W45,186.08249,0,15,0,38,30,45,0
1896,Zr45Ta38Ti30Mo15,122.702844,15,0,38,30,0,0,45
1899,Zr45Ta38Mo15W30,162.978458,15,0,38,0,0,30,45
1933,Zr83Ta45,105.540908,0,0,45,0,0,0,83
1934,Ti45V83,144.478604,0,0,0,45,83,0,0
1885,Ta30Nb38V45Mo15,187.52604,15,38,30,0,45,0,0
1932,Ta45W83,260.013654,0,0,45,0,0,83,0
1898,Zr45Ta38V30Mo15,135.359119,15,0,38,0,30,0,45
1989,Zr30Ti23Nb15V45Mo15,129.240244,15,15,0,23,45,0,30
2000,Zr30Ta15Nb15V23W45,174.340098,0,15,15,0,23,45,30
1956,Zr23Ta15Ti45Nb30V15,123.969204,0,30,15,45,15,0,23
2008,Ta30Ti83Mo15,134.236592,15,0,30,83,0,0,0
1950,Ta15Ti45V15Mo30W23,184.123732,30,0,15,45,15,23,0
1973,Zr15Ta15Ti38Mo15W45,178.933155,15,0,15,38,0,45,15
1993,Zr30Ta15Ti23V45Mo15,131.954012,15,0,15,23,45,0,30
2012,Ti30V83Mo15,163.140547,15,0,0,30,83,0,0
1975,Zr15Ti15V38Mo15W45,191.988801,15,0,0,15,38,45,15
2002,Zr30Ta15Ti15V23W45,164.208856,0,0,15,15,23,45,30
1992,Ta15Ti23V45Mo15W30,197.460917,15,0,15,23,45,30,0
1957,Zr23Ta15Ti45Nb30W15,133.057344,0,30,15,45,0,15,23
1968,Zr15Ti38Nb15V45Mo15,137.008124,15,15,0,38,45,0,15
2006,Nb30Mo15W83,266.753683,15,30,0,0,0,83,0
1960,Zr23Ta30Ti15V45W15,147.688955,0,0,30,15,45,15,23
1959,Zr23Ti15Nb30V45W15,143.047923,0,30,0,15,45,15,23
1966,Zr15Ta38Nb15Mo15W45,210.49008,15,15,38,0,0,45,15
2001,Zr30Ti15Nb15V23W45,161.263902,0,15,0,15,23,45,30
1974,Zr15Ta15V38Mo15W45,206.756298,15,0,15,0,38,45,15
1961,Ta38Ti45Nb15V15Mo15,157.981733,15,15,38,45,15,0,0
2009,Ta30V83Mo15,192.296338,15,0,30,0,83,0,0
1969,Zr15Ti38Nb15Mo15W45,175.685752,15,15,0,38,0,45,15
2007,Zr83Nb30Mo15,105.464434,15,30,0,0,0,0,83
1951,Zr23Ta15Ti45V15Mo30,136.25372,30,0,15,45,15,0,23
1987,Zr30Ta23Nb15Mo15W45,188.086485,15,15,23,0,0,45,30
1988,Ti23Nb15V45Mo15W30,194.090289,15,15,0,23,45,30,0
1980,Zr15Ti15Nb15V38W45,180.170636,0,15,0,15,38,45,15
1995,Zr30Ta15V23Mo15W45,185.101174,15,0,15,0,23,45,30
1967,Ti38Nb15V45Mo15W15,168.392885,15,15,0,38,45,15,0
1958,Zr23Ta15Nb30V45W15,155.262328,0,30,15,0,45,15,23
1994,Zr30Ta15Ti23Mo15W45,169.930123,15,0,15,23,0,45,30
1972,Zr15Ta15Ti38V45Mo15,139.755073,15,0,15,38,45,0,15
2052,Zr30Mo68W30,205.54566,68,0,0,0,0,30,30
2062,Zr30Nb68W30,162.336264,0,68,0,0,0,30,30
2054,Ta30Nb68V30,178.750763,0,68,30,0,30,0,0
2030,Zr83Ta15Ti30,95.58233,0,0,15,30,0,0,83
2076,Ta15Nb15V53Mo15W30,214.097666,15,15,15,0,53,30,0
2037,Zr83V15W30,113.615145,0,0,0,0,15,30,83
2038,Ta30Nb30Mo68,220.628099,68,30,30,0,0,0,0
2065,Zr30Ta68Ti30,134.084799,0,0,68,30,0,0,30
2091,Zr30Ta15Nb15V15W53,183.103438,0,15,15,0,15,53,30
2039,Ti30Nb30Mo68,195.336612,68,30,0,30,0,0,0
2031,Ta15V30W83,258.258335,0,0,15,0,30,83,0
2040,Nb30V30Mo68,216.263823,68,30,0,0,30,0,0
2053,Ta30Ti30Nb68,157.989018,0,68,30,30,0,0,0
2078,Zr30Ta15Nb15Mo15W53,193.900926,15,15,15,0,0,53,30
2036,Zr83Ti15W30,108.865783,0,0,0,15,0,30,83
2049,Zr30Ti30Mo68,159.180261,68,0,0,30,0,0,30
2090,Zr30Ta15Ti15Nb15W53,174.324926,0,15,15,15,0,53,30
2071,Zr30Ti68W30,122.059117,0,0,0,68,0,30,30
2085,Zr30Ta15Ti15Mo15W53,183.48923,15,0,15,15,0,53,30
2082,Zr30Nb15V15Mo15W53,190.29362,15,15,0,0,15,53,30
2046,Zr30Ta30Mo68,185.30661,68,0,30,0,0,0,30
2064,Ta68Ti30W30,190.684493,0,0,68,30,0,30,0
2055,Ta30Nb68W30,204.65375,0,68,30,0,0,30,0
2063,Ta68Ti30V30,163.861002,0,0,68,30,30,0,0
2127,Ta53Ti45Mo30,169.611171,30,0,53,45,0,0,0
2135,Zr45V53Mo30,134.433694,30,0,0,0,53,0,45
2120,Zr15Ti23Nb15V60W15,149.039979,0,15,0,23,60,15,15
2110,Zr15Nb23V60Mo15W15,173.460551,15,23,0,0,60,15,15
2157,Ta15Ti23Nb15V30Mo45,187.509617,45,15,15,23,30,0,0
2126,Zr45Nb53Mo30,140.565658,30,53,0,0,0,0,45
2098,Zr15Ti30Nb38V15Mo15W15,154.446609,15,38,0,30,15,15,15
2161,Zr30Ta15Nb15V23Mo45,165.049429,45,15,15,0,23,0,30
2117,Zr15Ta23Ti60Nb15V15,123.326896,0,15,23,60,15,0,15
2119,Zr15Ta23Nb15V60W15,168.180048,0,15,23,0,60,15,15
2142,Ti53Nb30W45,173.719335,0,30,0,53,0,45,0
2151,Zr45Ta30V53,125.740725,0,0,30,0,53,0,45
2129,Ta53Mo30W45,242.715402,30,0,53,0,0,45,0
2159,Zr30Ta15Ti23Nb15Mo45,152.642545,45,15,15,23,0,0,30
2111,Ta23Ti60V15Mo15W15,155.477809,15,0,23,60,15,15,0
2096,Zr15Ta30Ti15Nb38Mo15W15,171.521492,15,38,30,15,0,15,15
2143,Zr45Ti53Nb30,105.086246,0,30,0,53,0,0,45
2118,Zr15Ta23Ti60Nb15W15,133.774663,0,15,23,60,0,15,15
2099,Zr15Ta38Ti30V15Mo15W15,161.907552,15,0,38,30,15,15,15
2156,Zr45V30W53,159.53748,0,0,0,0,30,53,45
2121,Zr15Ta15Ti23V60W15,152.201679,0,0,15,23,60,15,15
2150,Ta30V53W45,221.964798,0,0,30,0,53,45,0
2116,Ta23Ti60Nb15V15W15,147.846365,0,15,23,60,15,15,0
2145,Zr45Nb30V53,121.625996,0,30,0,0,53,0,45
2158,Ta15Ti23Nb15Mo45W30,216.851927,45,15,15,23,0,30,0
2144,Nb30V53W45,214.888278,0,30,0,0,53,45,0
2128,Ta53V45Mo30,201.796915,30,0,53,0,45,0,0
2097,Zr15Ta30Nb38V15Mo15W15,180.373152,15,38,30,0,15,15,15
2204,Ti30Nb15Mo38W45,218.795912,38,15,0,30,0,45,0
2170,Zr30Ta15V15Mo45W23,185.688763,45,0,15,0,15,23,30
2202,Zr45Ta30Nb15Mo38,149.202888,38,15,30,0,0,0,45
2232,Zr45Ta38V15W30,149.82867,0,0,38,0,15,30,45
2167,Ta15Ti15V23Mo45W30,224.323863,45,0,15,15,23,30,0
2205,Zr45Ti30Nb15Mo38,127.606349,38,15,0,30,0,0,45
2192,Zr30Ti15V23Mo45W15,164.222942,45,0,0,15,23,15,30
2235,Ta15Ti15Nb15Mo30W53,234.469985,30,15,15,15,0,53,0
2186,Zr30Ti23Nb15Mo45W15,160.863984,45,15,0,23,0,15,30
2187,Zr30Nb15V23Mo45W15,175.195823,45,15,0,0,23,15,30
35,Zr23Ta15Ti30Nb15V15Mo15W15,148.734386,15,15,15,30,15,15,23
19,Zr15Ta15Ti15Mo53W30,208.323995,53,0,15,15,0,30,15
26,Zr15Ti15Nb53V15W30,168.555281,0,53,0,15,15,30,15
28,Ta15Ti15Nb15V23Mo30W30,211.888024,30,15,15,15,23,30,0
10,Ta15Nb15V30Mo53W15,225.539548,53,15,15,0,30,15,0
27,Zr15Ta53Ti15V15W30,177.997228,0,0,53,15,15,30,15
11,Zr15Ta15Nb15V30Mo53,189.064713,53,15,15,0,30,0,15
29,Zr30Ta15Ti15Nb15V23Mo30,145.044603,30,15,15,15,23,0,30
18,Zr15Ta15Ti15V30Mo53,178.11881,53,0,15,15,30,0,15
20,Zr15Ta15V15Mo53W30,219.252134,53,0,15,0,15,30,15
21,Zr15Ti15V15Mo53W30,205.38166,53,0,0,15,15,30,15
16,Zr15Nb15V15Mo53W30,215.849093,53,15,0,0,15,30,15
17,Ta15Ti15V30Mo53W15,214.960186,53,0,15,15,30,15,0
34,Zr30Ta15Ti15Nb30V15W23,147.436208,0,30,15,15,15,23,30
86,Ta15Ti30Nb30V30W23,172.016221,0,30,15,30,30,23,0
69,Zr15Ta53V45W15,173.654423,0,0,53,0,45,15,15
87,Zr23Ta15Ti30Nb30V30,129.170852,0,30,15,30,30,0,23
56,Ta45Ti15Nb53V15,172.355168,0,53,45,15,15,0,0
45,Zr15Nb45Mo53W15,202.720388,53,45,0,0,0,15,15
75,Zr23Ta30Nb15V30Mo30,164.24313,30,15,30,0,30,0,23
89,Zr23Ta15Nb30V30W30,168.335536,0,30,15,0,30,30,23
88,Zr23Ta15Ti30Nb30W30,153.016128,0,30,15,30,0,30,23
74,Ta30Nb15V30Mo30W23,219.219493,30,15,30,0,30,23,0
108,Zr15Ta15Ti23Nb45V30,141.235752,0,45,15,23,30,0,15
80,Zr23Nb15V30Mo30W30,185.628127,30,15,0,0,30,30,23
71,Ta30Ti30Nb15V23Mo30,175.403891,30,15,30,30,23,0,0
85,Zr23Ti15V30Mo30W30,175.510663,30,0,0,15,30,30,23
95,Ta23Nb15V30Mo45W15,221.684315,45,15,23,0,30,15,0
107,Ta15Ti23Nb45V30W15,170.981192,0,45,15,23,30,15,0
50,Zr15Ta45V15Mo53,194.90122,53,0,45,0,15,0,15
51,Zr15Ta45Mo53W15,209.955662,53,0,45,0,0,15,15
101,Zr15Nb15V23Mo45W30,210.392419,45,15,0,0,23,30,15
42,Zr15Ti15Nb45Mo53,176.832568,53,45,0,15,0,0,15
72,Ta30Ti30Nb15Mo30W23,196.522072,30,15,30,30,0,23,0
81,Ta15Ti30V30Mo30W23,194.145311,30,0,15,30,30,23,0
61,Zr15Ta45Nb53W15,176.702428,0,53,45,0,0,15,15
66,Ta53Ti45V15W15,162.393005,0,0,53,45,15,15,0
67,Zr15Ta53Ti45V15,135.518353,0,0,53,45,15,0,15
58,Zr15Ta45Ti15Nb53,153.514415,0,53,45,15,0,0,15
106,Zr15Ti15V23Mo45W30,199.811864,45,0,0,15,23,30,15
109,Zr15Ta15Ti23Nb45W30,166.39798,0,45,15,23,0,30,15
44,Zr15Nb45V15Mo53,188.033487,53,45,0,0,15,0,15
43,Nb45V15Mo53W15,219.135994,53,45,0,0,15,15,0
100,Zr15Ti23Nb15Mo45W30,193.691709,45,15,0,23,0,30,15
103,Zr15Ta15Ti23V30Mo45,167.997524,45,0,15,23,30,0,15
73,Zr23Ta30Ti30Nb15Mo30,147.95487,30,15,30,30,0,0,23
93,Ta23Ti30Nb15Mo45W15,197.512014,45,15,23,30,0,15,0
139,Ti38Nb30Mo45W15,188.381302,45,30,0,38,0,15,0
163,Zr15Nb45V30W38,185.252881,0,45,0,0,30,38,15
184,Zr30Ti30Nb30Mo15W23,145.822036,15,30,0,30,0,23,30
138,Ti38Nb30V15Mo45,174.402431,45,30,0,38,15,0,0
155,Ta30Ti38Nb45W15,163.708854,0,45,30,38,0,15,0
190,Zr30Ti30V30Mo15W23,143.327497,15,0,0,30,30,23,30
136,Ta38Nb30Mo45W15,222.442681,45,30,38,0,0,15,0
147,Ta30V38Mo45W15,224.06099,45,0,30,0,38,15,0
165,Zr15Ta45Ti30V38,141.908983,0,0,45,30,38,0,15
148,Zr15Ta30V38Mo45,186.624704,45,0,30,0,38,0,15
137,Zr15Ta38Nb30Mo45,190.172353,45,30,38,0,0,0,15
176,Ta30Ti23Nb30V30Mo15,171.559026,15,30,30,23,30,0,0
153,Zr15V30Mo45W38,218.762336,45,0,0,0,30,38,15
162,Zr15Ti30Nb45W38,166.041169,0,45,0,30,0,38,15
154,Ta30Ti38Nb45V15,151.735348,0,45,30,38,15,0,0
170,Zr15Ta15Ti30Nb30V23Mo15,145.306219,15,30,15,30,23,0,15
182,Ti30Nb30V23Mo15W30,187.156741,15,30,0,30,23,30,0
183,Zr30Ti30Nb30V23Mo15,127.917273,15,30,0,30,23,0,30
131,Zr45Ta15Nb23V15W30,146.814652,0,23,15,0,15,30,45
178,Zr30Ta30Ti23Nb30Mo15,139.022268,15,30,30,23,0,0,30
152,Zr15Ti30Mo45W38,194.770404,45,0,0,30,0,38,15
164,Ta45Ti30V38W15,171.973099,0,0,45,30,38,15,0
130,Zr45Ta15Ti15Nb23W30,140.593568,0,23,15,15,0,30,45
113,Ta15Ti30Nb15V45Mo23,167.788759,23,15,15,30,45,0,0
114,Ta15Ti30Nb15Mo23W45,209.693949,23,15,15,30,0,45,0
191,Ta30Ti30Nb15V23W30,182.311339,0,15,30,30,23,30,0
177,Ta30Ti23Nb30Mo15W30,197.588681,15,30,30,23,0,30,0
141,Nb30V38Mo45W15,216.362715,45,30,0,0,38,15,0
199,Ta45Nb15V53Mo15,191.465339,15,15,45,0,53,0,0
240,Nb38V45Mo15W30,210.095126,15,38,0,0,45,30,0
207,Zr53Nb15Mo15W45,157.557464,15,15,0,0,0,45,53
230,Zr53Ta15Ti15W45,142.147088,0,0,15,15,0,45,53
215,Zr53Ti15V45Mo15,111.385115,15,0,0,15,45,0,53
264,Zr30Ta15Ti38V45,117.676206,0,0,15,38,45,0,30
225,Zr53Ti15Nb15V45,109.336756,0,15,0,15,45,0,53
196,Zr30Ta15Ti30V30W23,136.480017,0,0,15,30,30,23,30
214,Ti15V45Mo15W53,225.653172,15,0,0,15,45,53,0
254,Ta38Ti45Nb15W30,172.652114,0,15,38,45,0,30,0
212,Zr53Ta15V45Mo15,117.057931,15,0,15,0,45,0,53
248,Zr30Ta38Mo15W45,191.279026,15,0,38,0,0,45,30
209,Ta15Ti45Mo15W53,202.630568,15,0,15,45,0,53,0
249,Ti38V45Mo15W30,184.739718,15,0,0,38,45,30,0
208,Ta15Ti45V53Mo15,153.660597,15,0,15,45,53,0,0
238,Ti45Nb38Mo15W30,175.860527,15,38,0,45,0,30,0
224,Ti15Nb15V45W53,211.901626,0,15,0,15,45,53,0
223,Zr53Ta15Nb15W45,151.226026,0,15,15,0,0,45,53
246,Ta38V45Mo15W30,218.951944,15,0,38,0,45,30,0
213,Zr53Ta15Mo15W45,160.169929,15,0,15,0,0,45,53
263,Ta15Ti38V45W30,175.251628,0,0,15,38,45,30,0
247,Zr30Ta38V45Mo15,150.068065,15,0,38,0,45,0,30
197,Zr15Ta15Ti15Nb15V15Mo23W30,187.290317,23,15,15,15,15,30,15
206,Zr53Nb15V45Mo15,114.560286,15,15,0,0,45,0,53
198,Ta45Ti53Nb15Mo15,154.484289,15,15,45,53,0,0,0
201,Zr53Ta45Nb15Mo15,134.20527,15,15,45,0,0,0,53
255,Zr30Ta38Ti45Nb15,121.522254,0,15,38,45,0,0,30
243,Ta38Ti45V30Mo15,156.014449,15,0,38,45,30,0,0
222,Zr53Ta15Nb15V45,112.114775,0,15,15,0,45,0,53
241,Zr30Nb38V45Mo15,142.263914,15,38,0,0,45,0,30
285,Zr30Ti45V23Mo30,127.267778,30,0,0,45,23,0,30
305,Zr15Ta30Ti15Nb15Mo38W15,185.815916,38,15,30,15,0,15,15
331,Ta15Ti45Nb30Mo38,168.442847,38,30,15,45,0,0,0
271,Zr30Ta23Nb45Mo30,158.565611,30,45,23,0,0,0,30
310,Nb53Mo75,222.465632,75,53,0,0,0,0,0
277,Zr30Nb45Mo30W23,174.206909,30,45,0,0,0,23,30
333,Ta15Nb30Mo38W45,244.137777,38,30,15,0,0,45,0
288,Ta45Ti23Nb30V30,164.523026,0,30,45,23,30,0,0
335,Ti15Nb30V45Mo38,187.536028,38,30,0,15,45,0,0
283,Zr30Ta45Mo30W23,182.304537,30,0,45,0,0,23,30
278,Ta45Ti23V30Mo30,183.606202,30,0,45,23,30,0,0
282,Zr30Ta45V23Mo30,161.574489,30,0,45,0,23,0,30
304,Zr15Ta30Ti15Nb15V15Mo38,172.059451,38,15,30,15,15,0,15
342,Ta30Ti15Mo38W45,233.836124,38,0,30,15,0,45,0
299,Zr30Ta30Ti45V23,119.672137,0,0,30,45,23,0,30
332,Ta15Nb30V45Mo38,201.850121,38,30,15,0,45,0,0
302,Zr30Ti30V45W23,134.396881,0,0,0,30,45,23,30
303,Ta30Ti15Nb15V15Mo38W15,205.32517,38,15,30,15,15,15,0
284,Ti45V23Mo30W30,186.793274,30,0,0,45,23,30,0
276,Zr30Nb45V23Mo30,153.017611,30,45,0,0,23,0,30
270,Ta23Nb45Mo30W30,222.974361,30,45,23,0,0,30,0
279,Ta45Ti23Mo30W30,211.804113,30,0,45,23,0,30,0
334,Zr45Ta15Nb30Mo38,145.789769,38,30,15,0,0,0,45
265,Zr30Ta15Ti38W45,152.75715,0,0,15,38,0,45,30
326,Ti75W53,166.336134,0,0,0,75,0,53,0
297,Zr30Nb30V45W23,151.147377,0,30,0,0,45,23,30
290,Zr30Ta45Ti23Nb30,134.946413,0,30,45,23,0,0,30
321,Ta75Ti53,149.662486,0,0,75,53,0,0,0
319,Nb75W53,220.698147,0,75,0,0,0,53,0
366,Ta45Ti38Nb15V15Mo15,162.993757,15,15,45,38,15,0,0
404,Ta60Ti15V38Mo15,182.720848,15,0,60,15,38,0,0
403,Zr38Nb60Mo15W15,149.311162,15,60,0,0,0,15,38
358,Zr45Ti30Nb38V15,112.180778,0,38,0,30,15,0,45
361,Ta38Ti30V15W45,199.286843,0,0,38,30,15,45,0
373,Zr15Ti45Nb15V38Mo15,133.298448,15,15,0,45,38,0,15
386,Zr15Ta15Ti15V45W38,177.322564,0,0,15,15,45,38,15
393,Zr15Ta45Ti15Nb23V15W15,162.909014,0,23,45,15,15,15,15
387,Ta15Ti15Nb45V15Mo23W15,192.239879,23,45,15,15,15,15,0
389,Zr15Ta15Ti15Nb45Mo23W15,171.874908,23,45,15,15,0,15,15
351,Ta30Ti15Nb38V45,167.818615,0,38,30,15,45,0,0
367,Ta45Ti38Nb15Mo15W15,176.483252,15,15,45,38,0,15,0
402,Zr38Nb60V15Mo15,136.595613,15,60,0,0,15,0,38
356,Zr45Ta30Nb38W15,141.488319,0,38,30,0,0,15,45
394,Ta15Ti38Nb60Mo15,158.933986,15,60,15,38,0,0,0
359,Zr45Ti30Nb38W15,120.852417,0,38,0,30,0,15,45
350,Zr45V30Mo38W15,152.028788,38,0,0,0,30,15,45
368,Zr15Ta45Ti38Nb15Mo15,146.846887,15,15,45,38,0,0,15
360,Zr45Nb38V30W15,133.138838,0,38,0,0,30,15,45
395,Ta15Nb60V38Mo15,183.615755,15,60,15,0,38,0,0
345,Zr45Ta30V15Mo38,147.942059,38,0,30,0,15,0,45
357,Ti30Nb38V15W45,191.457271,0,38,0,30,15,45,0
392,Zr15Ta45Ti15V15Mo23W15,176.348322,23,0,45,15,15,15,15
369,Ta45Nb15V38Mo15W15,203.317339,15,15,45,0,38,15,0
344,Ta30V15Mo38W45,247.115014,38,0,30,0,15,45,0
411,Zr38Ti60V15Mo15,105.882352,15,0,0,60,15,0,38
443,Nb30V23Mo30W45,237.069511,30,30,0,0,23,45,0
427,Zr38Ta15V60W15,137.545969,0,0,15,0,60,15,38
442,Zr45Ti23Nb30Mo30,125.842136,30,30,0,23,0,0,45
468,Zr45Ta30Ti30W23,130.426079,0,0,30,30,0,23,45
480,Zr15Nb45V30Mo15W23,181.313442,15,45,0,0,30,23,15
419,Zr38Ta60Nb15W15,152.014598,0,15,60,0,0,15,38
434,Zr30Ta15Ti15V15Mo15W38,169.668766,15,0,15,15,15,38,30
445,Zr45Nb30Mo30W23,156.059929,30,30,0,0,0,23,45
451,Zr45Ta30Mo30W23,161.707758,30,0,30,0,0,23,45
421,Zr38Ti60Nb15V15,105.518373,0,15,0,60,15,0,38
474,Ta30Nb45V23Mo15W15,200.388481,15,45,30,0,23,15,0
444,Zr45Nb30V23Mo30,134.868304,30,30,0,0,23,0,45
416,Zr38Ta60Ti15Nb15,132.824897,0,15,60,15,0,0,38
472,Ta30Ti23Nb45Mo15W15,183.46616,15,45,30,23,0,15,0
417,Ta60Nb15V15W38,217.908279,0,15,60,0,15,38,0
473,Zr15Ta30Ti23Nb45Mo15,153.33243,15,45,30,23,0,0,15
432,Zr30Ta15Nb15V15Mo15W38,179.659918,15,15,15,0,15,38,30
481,Ta45Ti30V23Mo15W15,181.429304,15,0,45,30,23,15,0
469,Zr45Ta30V30W23,143.036302,0,0,30,0,30,23,45
426,Zr38Ta15Ti60W15,114.412745,0,0,15,60,0,15,38
428,Zr38Ti15V60W15,128.605061,0,0,0,15,60,15,38
475,Zr15Ta30Nb45V23Mo15,167.077279,15,45,30,0,23,0,15
410,Ti60V15Mo15W38,173.906636,15,0,0,60,15,38,0
433,Zr30Ti15Nb15V15Mo15W38,167.243727,15,15,0,15,15,38,30
429,Ta15Ti15Nb15V38Mo15W30,201.757959,15,15,15,15,38,30,0
415,Ta60Ti15Nb15W38,207.483167,0,15,60,15,0,38,0
418,Zr38Ta60Nb15V15,139.376774,0,15,60,0,15,0,38
435,Zr30Ta15Ti15Nb15V15W38,160.099807,0,15,15,15,15,38,30
420,Ti60Nb15V15W38,164.117492,0,15,0,60,15,38,0
487,Zr15Ta45Ti30Nb15V23,142.607542,0,15,45,30,23,0,15
500,Zr60Nb30V15Mo23,122.469853,23,30,0,0,15,0,60
539,Zr15Ta23Ti45Mo45,156.53145,45,0,23,45,0,0,15
486,Ta45Ti30Nb15V23W15,171.442409,0,15,45,30,23,15,0
488,Zr15Ta45Ti30Nb15W23,160.007591,0,15,45,30,0,23,15
514,Zr60Ta30Ti15Nb23,113.20699,0,23,30,15,0,0,60
509,Zr60Ti30V15Mo23,108.73608,23,0,0,30,15,0,60
506,Zr60Ta30V15Mo23,126.792017,23,0,30,0,15,0,60
548,Ta23Ti45Nb45W15,158.19514,0,45,23,45,0,15,0
530,Zr15Ta45Nb23Mo45,190.191827,45,23,45,0,0,0,15
513,Ta30Ti15Nb23W60,223.618865,0,23,30,15,0,60,0
541,Zr15Ta23V45Mo45,184.516566,45,0,23,0,45,0,15
524,Zr60Ta23Ti30W15,112.001959,0,0,23,30,0,15,60
501,Zr60Nb30Mo23W15,132.662237,23,30,0,0,0,15,60
536,Zr15Nb23Mo45W45,226.035739,45,23,0,0,0,45,15
508,Ti30V15Mo23W60,223.623389,23,0,0,30,15,60,0
537,Ta23Ti45V15Mo45,174.19325,45,0,23,45,15,0,0
523,Zr60Ta23Ti30V15,105.162151,0,0,23,30,15,0,60
538,Ta23Ti45Mo45W15,187.320176,45,0,23,45,0,15,0
489,Zr15Ta45Nb15V30W23,180.738402,0,15,45,0,30,23,15
493,Ta15Nb30V60Mo23,191.208813,23,30,15,0,60,0,0
531,Ti45Nb23V15Mo45,169.677825,45,23,0,45,15,0,0
525,Zr60Ta23V30W15,121.536479,0,0,23,0,30,15,60
507,Zr60Ta30Mo23W15,137.632573,23,0,30,0,0,15,60
492,Ta15Ti60Nb30Mo23,148.815928,23,30,15,60,0,0,0
565,Zr15Ta23Nb15V45Mo15W15,177.146187,15,15,23,0,45,15,15
597,Ta30V45W53,229.811826,0,0,30,0,45,53,0
623,Zr30Ti23Nb15V30W30,143.040937,0,15,0,23,30,30,30
552,Zr15Ta23Nb45W45,196.584052,0,45,23,0,0,45,15
622,Zr30Ta23Nb15V30W30,161.522574,0,15,23,0,30,30,30
609,Zr30Ta30Nb23Mo15W30,176.116676,15,23,30,0,0,30,30
577,Zr53Ta45Mo30,140.290143,30,0,45,0,0,0,53
570,Ti53Nb45Mo30,154.498206,30,45,0,53,0,0,0
618,Zr30Ti23V30Mo15W30,151.964415,15,0,0,23,30,30,30
612,Zr30Ti30Nb23Mo15W30,150.620535,15,23,0,30,0,30,30
624,Zr30Ta15Ti23V30W30,144.752473,0,0,15,23,30,30,30
596,Zr53Ta30Ti45,105.644391,0,0,30,45,0,0,53
606,Zr30Ta30Ti30Nb23Mo15,134.159706,15,23,30,30,0,0,30
563,Zr15Ta23Ti45Nb15V15Mo15,137.490488,15,15,23,45,15,0,15
599,Zr53Ta30W45,154.668161,0,0,30,0,0,45,53
598,Zr53Ta30V45,120.309857,0,0,30,0,45,0,53
601,Zr53Ti30V45,102.801697,0,0,0,30,45,0,53
600,Ti30V45W53,201.832303,0,0,0,30,45,53,0
567,Zr15Ta15Ti23V45Mo15W15,162.012077,15,0,15,23,45,15,15
591,Nb30V45W53,223.701077,0,30,0,0,45,53,0
614,Ta23Ti30V30Mo15W30,193.70592,15,0,23,30,30,30,0
590,Zr53Ti45Nb30,102.400069,0,30,0,45,0,0,53
554,Zr15Ti23Nb45V45,137.901395,0,45,0,23,45,0,15
583,Zr53Mo30W45,166.497197,30,0,0,0,0,45,53
553,Ti23Nb45V45W15,169.724003,0,45,0,23,45,15,0
615,Zr30Ta23Ti30V30Mo15,131.460675,15,0,23,30,30,0,30
555,Zr15Ti23Nb45W45,176.343793,0,45,0,23,0,45,15
564,Zr15Ta23Ti45Nb15Mo15W15,149.870831,15,15,23,45,0,15,15
607,Ta30Nb23V30Mo15W30,214.734891,15,23,30,0,30,30,0
613,Zr30Nb23V30Mo15W30,167.018712,15,23,0,0,30,30,30
562,Ta23Ti45Nb15V15Mo15W15,166.114013,15,15,23,45,15,15,0
608,Zr30Ta30Nb23V30Mo15,149.352002,15,23,30,0,30,0,30
9596,Zr45Ta30Ti15Nb23V15,121.878311,0,23,30,15,15,0,45
8682,Ta38Ti15Nb15V30W30,195.054768,0,15,38,15,30,30,0
6718,Zr15Ta53Nb15V15W30,189.535229,0,15,53,0,15,30,15
5955,Zr15Nb23Mo90,211.501866,90,23,0,0,0,0,15
10817,Zr53Mo45W30,162.88355,45,0,0,0,0,30,53
9562,Zr23Ti30V60Mo15,133.548553,15,0,0,30,60,0,23
9106,Zr68Ta15Ti30W15,107.562915,0,0,15,30,0,15,68
4619,Ta15Ti15Mo23W75,253.484422,23,0,15,15,0,75,0
8444,Zr15Ta23Nb45Mo45,186.846673,45,45,23,0,0,0,15
10484,Ta23Ti90Mo15,128.79138,15,0,23,90,0,0,0
8676,Zr30Nb38V15Mo15W30,169.386117,15,38,0,0,15,30,30
629,Zr30Ta15Nb15V38Mo30,153.032717,30,15,15,0,38,0,30
3890,Zr53Ta15Ti45W15,110.664896,0,0,15,45,0,15,53
9334,Zr38V45W45,160.114516,0,0,0,0,45,45,38
